dcid,sentence
dc/topic/sdg_8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries;sdg 8.a;sdg 8a;sdg8a;sdg 8 a;sdg Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries;sustainable development goal Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries"
dc/topic/sdg_8.a.1,Aid for Trade commitments and disbursements;sdg 8.a.1;sdg 8a1;sdg8a1;sdg 8 a 1;sdg Aid for Trade commitments and disbursements;sustainable development goal Aid for Trade commitments and disbursements
dc/topic/sdg_8.b,"By 2020, develop and operationalize a global strategy for youth employment and implement the Global Jobs Pact of the International Labour Organization;sdg 8.b;sdg 8b;sdg8b;sdg 8 b;sdg By 2020, develop and operationalize a global strategy for youth employment and implement the Global Jobs Pact of the International Labour Organization;sustainable development goal By 2020, develop and operationalize a global strategy for youth employment and implement the Global Jobs Pact of the International Labour Organization"
dc/topic/sdg_8.b.1,"Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy;sdg 8.b.1;sdg 8b1;sdg8b1;sdg 8 b 1;sdg Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy;sustainable development goal Existence of a developed and operationalized national strategy for youth employment, as a distinct strategy or as part of a national employment strategy"
dc/topic/sdg_9,"SDG Industry, Innovation and Infrastructure;sdg 9;sdg 9;sdg9;sdg 9;sdg Industry, Innovation and Infrastructure;sustainable development goal Industry, Innovation and Infrastructure"
dc/topic/sdg_9.1,"Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all;sdg 9.1;sdg 91;sdg91;sdg 9 1;sdg Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all;sustainable development goal Develop quality, reliable, sustainable and resilient infrastructure, including regional and trans-border infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all"
dc/topic/sdg_9.1.1,Proportion of the rural population who live within 2 km of an all-season road;sdg 9.1.1;sdg 911;sdg911;sdg 9 1 1;sdg Proportion of the rural population who live within 2 km of an all-season road;sustainable development goal Proportion of the rural population who live within 2 km of an all-season road
dc/topic/sdg_9.1.2,"Passenger and freight volumes, by mode of transport;sdg 9.1.2;sdg 912;sdg912;sdg 9 1 2;sdg Passenger and freight volumes, by mode of transport;sustainable development goal Passenger and freight volumes, by mode of transport"
dc/topic/sdg_9.2,"Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries;sdg 9.2;sdg 92;sdg92;sdg 9 2;sdg Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries;sustainable development goal Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry's share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries"
dc/topic/sdg_9.2.1,Manufacturing value added as a proportion of GDP and per capita;sdg 9.2.1;sdg 921;sdg921;sdg 9 2 1;sdg Manufacturing value added as a proportion of GDP and per capita;sustainable development goal Manufacturing value added as a proportion of GDP and per capita
dc/topic/sdg_9.2.2,Manufacturing employment as a proportion of total employment;sdg 9.2.2;sdg 922;sdg922;sdg 9 2 2;sdg Manufacturing employment as a proportion of total employment;sustainable development goal Manufacturing employment as a proportion of total employment
dc/topic/sdg_9.3,"Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets;sdg 9.3;sdg 93;sdg93;sdg 9 3;sdg Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets;sustainable development goal Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets"
dc/topic/sdg_9.3.1,Proportion of small-scale industries in total industry value added;sdg 9.3.1;sdg 931;sdg931;sdg 9 3 1;sdg Proportion of small-scale industries in total industry value added;sustainable development goal Proportion of small-scale industries in total industry value added
dc/topic/sdg_9.3.2,Proportion of small-scale industries with a loan or line of credit;sdg 9.3.2;sdg 932;sdg932;sdg 9 3 2;sdg Proportion of small-scale industries with a loan or line of credit;sustainable development goal Proportion of small-scale industries with a loan or line of credit;access to finance;industrie with financing;acces to credit for industries;loans for industry;manufacturing finance;manufacturing banking
