dcid,sentence
dc/topic/sdg_15.4.2,mountain green cover index;mountain green coverage index;mountain green coverage rate;mountain green coverage percentage
dc/topic/sdg_15.5,"we need to take immediate and significant action to reduce the destruction of natural habitats, stop the loss of biodiversity, and protect and prevent the extinction of threatened species by 2020;we need to act now to stop the destruction of our planet's natural habitats, the loss of biodiversity, and the extinction of threatened species;we need to take urgent action to protect our planet's natural resources and the species that depend on them;we need to do everything we can to save our planet's biodiversity and prevent the extinction of threatened species"
dc/topic/sdg_15.5.1,
dc/topic/sdg_15.6,"ensure that the benefits of using genetic resources are shared fairly and equitably, as agreed upon internationally;make sure that people who use genetic resources have fair and equal access to the benefits that come from them;support the fair and equitable sharing of benefits from the use of genetic resources, as agreed upon internationally;promote the appropriate use of genetic resources, as agreed upon internationally"
dc/topic/sdg_15.6.1,"how many countries have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits;how many countries have implemented legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits;how many countries have put in place legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits;how many countries have developed legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits"
dc/topic/sdg_15.7,we need to take immediate action to stop the illegal killing and trading of endangered animals and plants;we need to address the problem of both the demand for and the supply of illegal wildlife products;we need to work together to stop the illegal wildlife trade;we need to take immediate action to stop the poaching and trafficking of endangered animals and plants
dc/topic/sdg_15.7.1,
dc/topic/sdg_15.8,"by 2020, take steps to stop invasive alien species from entering and harming land and water ecosystems, and get rid of the most harmful ones;by 2020, put in place measures to prevent invasive alien species from coming in and having a big impact on land and water ecosystems, and control or get rid of the most important ones;by 2020, take action to stop invasive alien species from entering and having a significant impact on land and water ecosystems, and control or eradicate the priority species;by 2020, implement measures to prevent the introduction and significantly reduce the impact of invasive alien species on land and water ecosystems, and control or eradicate the priority species"
dc/topic/sdg_15.8.1,percentage of countries with relevant national legislation and adequate resources for preventing or controlling invasive alien species;share of countries with relevant national legislation and adequate resources for preventing or controlling invasive alien species;number of countries with relevant national legislation and adequate resources for preventing or controlling invasive alien species;proportion of countries that have adopted relevant national legislation and have adequate resources for preventing or controlling invasive alien species
dc/topic/sdg_15.9,"by 2020, make sure that ecosystem and biodiversity values are taken into account in national and local planning, development processes, poverty reduction strategies and accounts;by 2020, ensure that ecosystem and biodiversity values are considered in national and local planning, development processes, poverty reduction strategies and accounts;by 2020, make it a priority to include ecosystem and biodiversity values in national and local planning, development processes, poverty reduction strategies and accounts;by 2020, make every effort to incorporate ecosystem and biodiversity values into national and local planning, development processes, poverty reduction strategies and accounts"
dc/topic/sdg_15.9.1,"(a) how many countries have set national targets in line with or similar to aichi biodiversity target 2 of the strategic plan for biodiversity 2011–2020 in their national biodiversity strategy and action plans, and what progress has been reported towards these targets?;(b) how many countries have integrated biodiversity into their national accounting and reporting systems, defined as implementation of the system of environmental-economic accounting?;(a) how many countries have set national targets in line with or similar to aichi biodiversity target 2 of the strategic plan for biodiversity 2011–2020 in their national biodiversity strategy and action plans, and what progress have they made towards these targets?;how many countries have set national targets in line with or similar to aichi biodiversity target 2 of the strategic plan for biodiversity 2011–2020 in their national biodiversity strategy and action plans, and what progress has been reported towards these targets?"
dc/topic/sdg_15.a,raise more money from all sources to protect and use nature in a sustainable way;increase funding for biodiversity conservation and sustainable use;put more money into protecting and using nature in a sustainable way;increase financial support for biodiversity conservation and sustainable use
dc/topic/sdg_15.a.1,
dc/topic/sdg_15.b,"raise a lot of money from everywhere and at all levels to pay for sustainable forest management and give developing countries enough encouragement to do the same, including for conservation and reforestation;gather a lot of money from all over and at all levels to pay for sustainable forest management and give developing countries enough motivation to do the same, including for conservation and reforestation;collect a lot of money from everywhere and at all levels to pay for sustainable forest management and give developing countries enough incentive to do the same, including for conservation and reforestation;generate a lot of money from all over and at all levels to pay for sustainable forest management and give developing countries enough motivation to do the same, including for conservation and reforestation"
dc/topic/sdg_15.b.1,
dc/topic/sdg_15.c,"encourage more countries to help stop the illegal killing and selling of endangered animals, and help local people find ways to make a living without harming wildlife;increase international cooperation to fight poaching and the illegal wildlife trade, and support sustainable development projects that help local people earn a living without harming wildlife;work with other countries to stop the illegal killing and selling of endangered animals, and help local people find ways to make a living that don't damage wildlife;strengthen global efforts to combat poaching and the illegal wildlife trade, and support sustainable development initiatives that help local communities find alternative ways to make a living"
dc/topic/sdg_15.c.1,
dc/topic/sdg_16,a strong foundation for peace and justice;institutions that promote peace and justice;peace and justice through strong institutions;institutions that uphold peace and justice
dc/topic/sdg_16.1,cut down on all types of violence and the number of deaths caused by them everywhere;make violence and the number of deaths caused by it everywhere a lot less common;reduce the amount of violence and the number of deaths caused by it everywhere by a large amount;slash violence and the number of deaths caused by it everywhere
dc/topic/sdg_16.1.1,"homicide rate per 100,000 people, by sex and age;homicide rate by sex and age;homicide rate by age and sex;homicide rate by sex and age group"
dc/topic/sdg_16.1.2,"number of people killed in conflicts per 100,000 people, by sex, age, and cause;number of conflict-related deaths per 100,000 people, by sex, age, and cause;number of people killed in wars and other armed conflicts per 100,000 people, by sex, age, and cause;number of people killed in violent conflicts per 100,000 people, by sex, age, and cause"
dc/topic/sdg_16.1.3,"what percentage of the population experienced physical, psychological, or sexual violence in the past 12 months?;how many people in the us were subjected to physical, psychological, or sexual violence in the past 12 months?;what is the rate of physical, psychological, or sexual violence in the us?;what proportion of the us population experienced physical, psychological, or sexual violence in the past 12 months?"
dc/topic/sdg_16.1.4,what percentage of people feel safe walking alone around their neighborhood at night?;what proportion of the population feels safe walking alone in their area after dark?;how many people feel safe walking alone in their neighborhood at night?;what is the percentage of people who feel safe walking alone in their area after dark?
dc/topic/sdg_16.10,"make sure that the public has access to information and that fundamental freedoms are protected, in accordance with national laws and international agreements;ensure that everyone has the right to access information and that fundamental freedoms are respected, as per national laws and international agreements;guarantee that the public can access information and that fundamental freedoms are upheld, in accordance with national legislation and international agreements;make certain that the public has access to information and that fundamental freedoms are maintained, as per national laws and international agreements"
dc/topic/sdg_16.10.1,"how many journalists, media personnel, trade unionists, and human rights advocates have been killed, kidnapped, disappeared, arbitrarily detained, or tortured in the past 12 months?;how many journalists, media personnel, trade unionists, and human rights advocates have been targeted by violence in the past 12 months?;how many journalists, media personnel, trade unionists, and human rights advocates have been attacked in the past 12 months?;how many journalists, media personnel, trade unionists, and human rights advocates have been abused in the past 12 months?"
dc/topic/sdg_16.10.2,"how many countries have adopted and implemented constitutional, statutory, and/or policy guarantees for public access to information?;how many countries have laws that guarantee the public's right to access information?;how many countries have policies that guarantee the public's right to access information?;how many countries have adopted and implemented laws and policies that guarantee the public's right to access information?"
dc/topic/sdg_16.2,"let's put an end to child abuse, exploitation, trafficking, and all forms of violence and torture against children;let's stop the abuse, exploitation, trafficking, and all forms of violence and torture against children;let's put an end to the suffering of children at the hands of abusers;let's put an end to child abuse, exploitation, trafficking, and all forms of violence against and torture of children"
dc/topic/sdg_16.2.1,what percentage of children aged 1-17 years experienced physical punishment and/or psychological aggression by caregivers in the past month?;what proportion of children aged 1-17 years experienced physical abuse and/or emotional abuse by caregivers in the past month?;how many children aged 1-17 years experienced physical punishment and/or psychological aggression by caregivers in the past month?;what is the number of children aged 1-17 years who experienced physical abuse and/or emotional abuse by caregivers in the past month?
dc/topic/sdg_16.2.2,"number of people trafficked per 100,000 people in the united states, by sex, age, and type of exploitation;number of human trafficking victims per 100,000 people in the us, by sex, age, and type of exploitation;number of people trafficked in the us per 100,000 people, by sex, age, and type of exploitation;number of human trafficking victims in the us per 100,000 people, by sex, age, and type of exploitation"
dc/topic/sdg_16.2.3,what percentage of young women and men aged 18-29 years have experienced sexual violence by the age of 18?;what proportion of young adults aged 18-29 have experienced sexual violence by the age of 18?;what is the rate of sexual violence among young adults aged 18-29?;how many young adults aged 18-29 have experienced sexual violence by the age of 18?
dc/topic/sdg_16.3,"support the rule of law at the national and international levels, and make sure everyone has equal access to justice;uphold the rule of law at the national and international levels, and make sure everyone has a fair chance in court;advocate for the rule of law at the national and international levels, and make sure everyone is treated equally under the law;champion the rule of law at the national and international levels, and make sure everyone has access to fair and impartial justice"
dc/topic/sdg_16.3.1,what percentage of people who were victims of violence in the past 12 months reported it to the authorities or other official conflict resolution mechanisms?;what proportion of people who were victims of violence in the past year reported it to the authorities or other official conflict resolution mechanisms?;what is the percentage of people who were victims of violence in the past 12 months who reported it to the authorities or other official conflict resolution mechanisms?;what is the proportion of people who were victims of violence in the past year who reported it to the authorities or other official conflict resolution mechanisms?
dc/topic/sdg_16.3.2,the percentage of unsentenced detainees in the overall prison population;the proportion of unsentenced detainees to the total number of prisoners;the number of unsentenced detainees compared to the total number of prisoners;the ratio of unsentenced detainees to the total number of prisoners
dc/topic/sdg_16.3.3,"what percentage of the population has experienced a dispute in the past two years and has used a formal or informal dispute resolution mechanism, by type of mechanism?;what proportion of the population has used a formal or informal dispute resolution mechanism in the past two years, by type of mechanism?;what percentage of the population has experienced a dispute in the past two years and has sought help to resolve it, by type of help?;what proportion of the population has sought help to resolve a dispute in the past two years, by type of help?"
dc/topic/sdg_16.4,"by 2030, we need to stop the flow of illegal money and weapons, get back stolen goods, and fight all kinds of organized crime;we need to crack down on illegal money and weapons, get back stolen goods, and fight all kinds of organized crime by 2030;we need to make a big dent in the flow of illegal money and weapons, get back stolen goods, and fight all kinds of organized crime by 2030;we need to make a serious effort to stop the flow of illegal money and weapons, get back stolen goods, and fight all kinds of organized crime by 2030"
dc/topic/sdg_16.4.1,"the total value of illicit financial flows into and out of the united states;the total amount of money that has been illegally moved into and out of the united states;the total sum of money that has been laundered or otherwise illegally transferred into and out of the united states;the total amount of money that has been lost to corruption, tax evasion, and other forms of financial crime in the united states"
dc/topic/sdg_16.4.2,"the percentage of seized, found, or surrendered weapons whose illegal origin or context has been traced or established by a competent authority in accordance with international instruments;the proportion of weapons that have been seized, found, or surrendered and whose illegal origin or context has been traced or established by a competent authority in accordance with international instruments;the share of weapons that have been seized, found, or surrendered and whose illegal origin or context has been traced or established by a competent authority in accordance with international instruments;the number of weapons that have been seized, found, or surrendered divided by the number of weapons whose illegal origin or context has been traced or established by a competent authority in accordance with international instruments"
dc/topic/sdg_16.5,stamp out corruption and bribery;crack down on corruption and bribery;eliminate corruption and bribery;wipe out corruption and bribery
dc/topic/sdg_16.5.1,what percentage of people paid a bribe to a public official or were asked for a bribe by a public official in the past 12 months?;what is the percentage of people who paid a bribe to a public official or were asked for a bribe by a public official in the past 12 months?;how many people paid a bribe to a public official or were asked for a bribe by a public official in the past 12 months?;what is the number of people who paid a bribe to a public official or were asked for a bribe by a public official in the past 12 months?
dc/topic/sdg_16.5.2,what percentage of businesses in the united states paid a bribe to a public official or were asked for a bribe by a public official in the past 12 months?;what is the rate of bribery among businesses in the united states?;how many businesses in the united states paid a bribe to a public official or were asked for a bribe by a public official in the past 12 months?;what is the prevalence of bribery among businesses in the united states?
dc/topic/sdg_16.6,"establish efficient, accountable, and transparent institutions at all levels;build effective, accountable, and transparent institutions at all levels;create effective, accountable, and transparent institutions at all levels;institute effective, accountable, and transparent institutions at all levels"
dc/topic/sdg_16.6.1,"the percentage of the original approved budget that was spent on each sector of the government;the amount of money that was spent on each sector of the government, relative to the original approved budget;the proportion of the original approved budget that was spent on each sector of the government, expressed as a percentage;the percentage of the original approved budget that was spent on each sector of the government, by budget code"
dc/topic/sdg_16.6.2,how many people are happy with the public services they've used recently?;what percentage of people are satisfied with the public services they've used recently?;what proportion of the population is satisfied with the public services they've used recently?;how many people out of 100 are satisfied with the public services they've used recently?
dc/topic/sdg_16.7,"make sure that all decisions are made in a way that is responsive, inclusive, participatory, and representative;make sure that everyone has a say in the decisions that affect them;ensure that all voices are heard in the decision-making process;ensure that all stakeholders are involved in the decision-making process"
dc/topic/sdg_16.7.1,"the distribution of positions in national and local institutions, including (a) the legislatures;(b) the public service;and (c) the judiciary, compared to national distributions, by sex, age, persons with disabilities and population groups;and (c) the judiciary, who are of different sexes, ages, have disabilities, or belong to different population groups"
dc/topic/sdg_16.7.2,"what percentage of the population believes that decision-making is inclusive and responsive, by sex, age, disability, and population group?;what proportion of the population believes that decision-making is inclusive and responsive, by sex, age, disability, and population group?;what is the percentage of the population that believes that decision-making is inclusive and responsive, by sex, age, disability, and population group?;what is the proportion of the population that believes that decision-making is inclusive and responsive, by sex, age, disability, and population group?"
dc/topic/sdg_16.8,give developing countries more influence in global institutions;give developing countries a greater voice in global governance;give developing countries a more prominent role in global institutions;give developing countries a more powerful voice in global governance
dc/topic/sdg_16.8.1,
dc/topic/sdg_16.9,"ensure that everyone has legal identification by 2030, including birth registration;make sure everyone has a legal identity by 2030, including birth registration;by 2030, make it possible for everyone to have legal identification, including birth registration;ensure that everyone has the ability to obtain legal identification by 2030, including birth registration"
dc/topic/sdg_16.9.1,"percentage of children under 5 years old whose births have been registered with a civil authority, by age;share of children under 5 years old whose births have been registered with a civil authority, by age;number of children under 5 years old whose births have been registered with a civil authority, by age, as a percentage of the total number of children under 5 years old;number of children under 5 years old whose births have been registered with a civil authority, by age, as a percentage of the total population of children under 5 years old"
dc/topic/sdg_16.a,"help countries build up their institutions to prevent violence, fight terrorism, and combat crime;support countries in developing their institutions to prevent violence, fight terrorism, and combat crime;strengthen countries' institutions to prevent violence, fight terrorism, and combat crime;help countries develop their capacity to prevent violence, fight terrorism, and combat crime"
dc/topic/sdg_16.a.1,national human rights institutions that comply with the paris principles exist in the united states;the united states has national human rights institutions that comply with the paris principles;the united states has national human rights institutions that are in compliance with the paris principles;the united states has national human rights institutions that follow the paris principles
dc/topic/sdg_16.b,encourage and implement non-discriminatory laws and policies for sustainable development;support and enact non-discriminatory laws and policies for sustainable development;advocate for and put into effect non-discriminatory laws and policies for sustainable development;push for and enforce non-discriminatory laws and policies for sustainable development
dc/topic/sdg_16.b.1,
dc/topic/sdg_17,working together to reach the goal;collaborating to accomplish the goal;teaming up to achieve the goal;joining forces to reach the goal
dc/topic/sdg_17.1,"increase the amount of money that countries raise from their own resources, with help from other countries, so that they can collect more taxes and other revenue;help countries raise more money from their own people and businesses, so that they can collect more taxes and other revenue;support countries in their efforts to collect more taxes and other revenue from their own people and businesses;increase the ability of countries to collect taxes and other revenue from their own people and businesses"
dc/topic/sdg_17.1.1,"the percentage of gdp that comes from government revenue, broken down by source;the amount of money that the government collects in taxes, fees, and other sources, as a share of the total size of the economy;the percentage of the economy that is made up of government revenue;the share of gdp that is taken in by the government in taxes, fees, and other sources"
dc/topic/sdg_17.1.2,the percentage of the us domestic budget that is funded by domestic taxes;the amount of money that the us government raises from domestic taxes as a percentage of its total budget;the proportion of the us government's spending that is covered by domestic taxes;the share of the us budget that is funded by domestic taxes
dc/topic/sdg_17.10,"support a global, fair, and open trading system that is based on rules and does not discriminate against any country this includes completing the doha development agenda;encourage a worldwide, fair, and open trading system that is based on rules and does not discriminate against any country this includes finishing the doha development agenda;advocate for a global, fair, and open trading system that is based on rules and does not discriminate against any country this includes completing the doha development agenda;push for a worldwide, fair, and open trading system that is based on rules and does not discriminate against any country this includes finishing the doha development agenda"
dc/topic/sdg_17.10.1,the average tariff rate worldwide;the average tariff charged on goods traded internationally;the average tariff that is imposed on goods that are traded across borders;the average tariff that is levied on goods that are shipped from one country to another
dc/topic/sdg_17.11,double the share of exports from least developed countries by 2020;increase the share of exports from developing countries by 2020;increase the amount of goods and services that developing countries sell to other countries by 2020;increase the amount of money that developing countries make from selling goods and services to other countries by 2020
dc/topic/sdg_17.11.1,the share of global exports that developing countries and least developed countries account for;the percentage of global exports that developing countries and least developed countries contribute;the amount of global exports that developing countries and least developed countries produce;the proportion of global exports that developing countries and least developed countries make up
dc/topic/sdg_17.12,"make sure all least developed countries have duty-free and quota-free market access as soon as possible, in line with world trade organization decisions this includes making sure preferential rules of origin for imports from least developed countries are transparent and simple, and help to make it easier for them to access markets;give all least developed countries duty-free and quota-free market access as soon as possible, and make sure the rules for doing this are clear and easy to understand this will help them to sell their goods in more markets;give least developed countries duty-free and quota-free access to the us market;allow least developed countries to sell their goods in the us without paying taxes or having to meet certain requirements"
dc/topic/sdg_17.12.1,"the average tariff imposed on goods from developing countries, least developed countries, and small island developing states;the average tariff rate applied to goods from developing countries, least developed countries, and small island developing states;the average tariff level imposed on goods from developing countries, least developed countries, and small island developing states;the average tariff burden on goods from developing countries, least developed countries, and small island developing states"
dc/topic/sdg_17.13,"make the global economy more stable, including by coordinating policies and making sure they work together;strengthen the global economy, including by coordinating policies and making sure they work together;improve the global economy, including by coordinating policies and making sure they work together;make the global economy more robust, including by coordinating policies and making sure they work together"
dc/topic/sdg_17.13.1,macroeconomic dashboard;economic dashboard;economic overview;economic report
dc/topic/sdg_17.14,make sure that policies work together to achieve sustainable development;ensure that policies are aligned with the goals of sustainable development;coordinate policies to promote sustainable development;integrate policies to support sustainable development
dc/topic/sdg_17.14.1,countries with mechanisms to enhance policy coherence for sustainable development;countries with mechanisms to promote policy coherence for sustainable development;countries with mechanisms to improve policy coherence for sustainable development;how many countries have mechanisms in place to improve the consistency of their policies with sustainable development?
dc/topic/sdg_17.15,let each country set its own policies for poverty eradication and sustainable development;allow each country to develop its own policies for poverty eradication and sustainable development;give each country the freedom to set its own policies for poverty eradication and sustainable development;respect each country's right to set its own policies for poverty eradication and sustainable development
dc/topic/sdg_17.15.1,how much do providers of development cooperation use country-owned results frameworks and planning tools?;what is the extent to which providers of development cooperation use country-owned results frameworks and planning tools?;to what degree do providers of development cooperation use country-owned results frameworks and planning tools?;how often do providers of development cooperation use country-owned results frameworks and planning tools?
dc/topic/sdg_17.16,"strengthen the global partnership for sustainable development, along with multi-stakeholder partnerships that pool and share knowledge, expertise, technology, and financial resources, to help all countries, especially developing ones, achieve the sustainable development goals;make the global partnership for sustainable development even better, and support it with multi-stakeholder partnerships that bring together knowledge, expertise, technology, and financial resources this will help all countries, especially developing ones, achieve the sustainable development goals;improve the global partnership for sustainable development, and make sure it is supported by multi-stakeholder partnerships that share knowledge, expertise, technology, and financial resources this will help all countries, especially developing ones, achieve the sustainable development goals;make the global partnership for sustainable development more effective, and support it with multi-stakeholder partnerships that pool and share knowledge, expertise, technology, and financial resources this will help all countries, especially developing ones, achieve the sustainable development goals"
dc/topic/sdg_17.16.1,how many countries have reported progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals?;how many countries have reported progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sdgs?;how many countries have reported progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the un's sustainable development goals?;how many countries have reported progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the un's sdgs?
dc/topic/sdg_17.17,"support and encourage partnerships between the public sector, private sector, and civil society, using the experience and resources of existing partnerships;promote effective collaboration between government, businesses, and nonprofits, drawing on the knowledge and funding of past partnerships;advocate for and support effective public-private partnerships, public-civil society partnerships, and private-civil society partnerships, using the expertise and resources of existing partnerships;encourage and promote the formation of effective partnerships between the public sector, private sector, and civil society, based on the experience and resources of past partnerships"
dc/topic/sdg_17.17.1,the amount of money in us dollars that has been committed to public-private partnerships for infrastructure;the total amount of us dollars that has been pledged to public-private partnerships for infrastructure;the sum of us dollars that has been invested in public-private partnerships for infrastructure;the total value of us dollars that has been committed to public-private partnerships for infrastructure
dc/topic/sdg_17.18,"by 2020, help developing countries, including least developed countries and small island developing states, to collect more data that is high-quality, timely, and reliable this data should be broken down by income, gender, age, race, ethnicity, migratory status, disability, geographic location, and other characteristics that are relevant in each country;by 2020, support developing countries to improve their ability to collect and use data this data should be high-quality, timely, and reliable, and it should be broken down by income, gender, age, race, ethnicity, migratory status, disability, geographic location, and other characteristics that are relevant in each country;by 2020, help developing countries to build their capacity to collect and use data this data should be high-quality, timely, and reliable, and it should be broken down by income, gender, age, race, ethnicity, migratory status, disability, geographic location, and other characteristics that are relevant in each country;by 2020, support developing countries to improve their data collection and use capabilities this data should be high-quality, timely, and reliable, and it should be broken down by income, gender, age, race, ethnicity, migratory status, disability, geographic location, and other characteristics that are relevant in each country"
dc/topic/sdg_17.18.1,a way to measure the ability of a country to track progress towards the sustainable development goals;a tool for evaluating a country's ability to collect and analyze data on the sustainable development goals;a method for measuring a country's ability to monitor the sustainable development goals;a way to quantify a country's ability to track the sustainable development goals
dc/topic/sdg_17.18.2,how many countries have national statistical legislation that complies with the fundamental principles of official statistics?;how many countries have national statistical legislation that meets the fundamental principles of official statistics?;how many countries have national statistical legislation that conforms to the fundamental principles of official statistics?;how many countries have national statistical legislation that is consistent with the fundamental principles of official statistics?
dc/topic/sdg_17.18.3,"countries with a fully funded and implemented national statistical plan, by funding source;how many countries have a fully funded and implemented national statistical plan, by funding source;number of countries with a fully funded and implemented national statistical plan, by funding source;number of countries with a fully funded and implemented national statistical plan, by source of funding"
dc/topic/sdg_17.19,"by 2030, improve the way we measure progress towards sustainable development by building on existing initiatives and supporting statistical capacity-building in developing countries;by 2030, develop new ways to measure progress towards sustainable development that complement gross domestic product;by 2030, support developing countries in building their statistical capacity;by 2030, develop a more comprehensive and inclusive measure of progress that takes into account social, environmental, and economic factors"
dc/topic/sdg_17.19.1,"the total amount of money spent on strengthening statistical capacity in developing countries;the sum of all resources made available to improve statistical capacity in developing countries;the total cost of strengthening statistical capacity in developing countries;the total amount of money, goods, and services provided to improve statistical capacity in developing countries"
dc/topic/sdg_17.19.2,what percentage of countries have conducted at least one population and housing census in the last 10 years?;what percentage of countries have achieved 100% birth registration and 80% death registration?;how many countries have conducted at least one population and housing census in the last 10 years?;how many countries have achieved 100% birth registration and 80% death registration?
dc/topic/sdg_17.2,"developed countries should fully implement their official development assistance commitments, including the commitment by many developed countries to achieve the target of 07 per cent of gross national income for official development assistance (oda/gni) to developing countries and 015 to 020 per cent of oda/gni to least developed countries;oda providers are encouraged to consider setting a target to provide at least 020 per cent of oda/gni to least developed countries;developed countries should meet their commitments to provide official development assistance (oda) to developing countries, including the target of 07 per cent of gross national income (gni);oda providers should consider setting a target of at least 020 per cent of gni for oda to least developed countries"
dc/topic/sdg_17.2.1,the amount of money that oecd development assistance committee donors give to least developed countries as a percentage of their gross national income (gni);the percentage of gross national income (gni) that oecd development assistance committee donors give to least developed countries;the proportion of oecd development assistance committee donors' gross national income (gni) that is given to least developed countries;the amount of money that oecd development assistance committee donors give to least developed countries as a share of their gross national income (gni)
dc/topic/sdg_17.3,increase the amount of funding available to developing countries from a variety of sources;secure more financial resources for developing countries from a variety of sources;generate more financial support for developing countries from a variety of sources;get more funding for developing countries from different places
dc/topic/sdg_17.3.1,more money raised for developing countries from multiple sources;more funding for developing countries from multiple sources;more resources raised for developing countries from multiple sources;more money is being raised for developing countries from a variety of sources
dc/topic/sdg_17.3.2,remittances as a percentage of gdp;the amount of money sent home by immigrants as a percentage of a country's gdp;the share of a country's gdp that comes from remittances;the percentage of a country's gdp that is made up of remittances
dc/topic/sdg_17.4,"help developing countries become less reliant on debt by providing financial assistance, debt relief, and debt restructuring;reduce the amount of debt that highly indebted poor countries owe to other countries;help developing countries get out of debt;provide financial assistance to developing countries to help them pay off their debts"
dc/topic/sdg_17.4.1,the percentage of exports of goods and services that is used to pay off debt;the portion of exports of goods and services that is used to service debt;the amount of exports of goods and services that is used to pay interest on debt;the share of exports of goods and services that is used to repay debt
dc/topic/sdg_17.5,set up and enforce policies to attract investment to least developed countries;create and put into effect systems to encourage investment in least developed countries;establish and put into action programs to promote investment in least developed countries;develop and put into effect plans to attract investment to least developed countries
dc/topic/sdg_17.5.1,"how many countries have adopted and implemented investment promotion regimes for developing countries, including the least developed countries?;what is the number of countries that have adopted and implemented investment promotion regimes for developing countries, including the least developed countries?;what is the total number of countries that have adopted and implemented investment promotion regimes for developing countries, including the least developed countries?;how many countries have put into place investment promotion regimes for developing countries, including the least developed countries?"
dc/topic/sdg_17.6,"improve cooperation between developed and developing countries in science, technology, and innovation, and increase access to these resources;enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, particularly at the united nations level, and through a global technology facilitation mechanism;strengthen north-south, south-south, and triangular regional and international cooperation on and access to science, technology, and innovation;promote knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, particularly at the united nations level, and through a global technology facilitation mechanism"
dc/topic/sdg_17.6.1,"internet subscriptions per 100 people, by speed;internet subscriptions per capita, by speed;internet subscriptions per 100 residents, by speed;internet subscriptions per 100 citizens, by speed"
dc/topic/sdg_17.7,"encourage the growth, exchange, and distribution of environmentally friendly technologies to developing countries on favorable terms, including concessional and preferential terms, as agreed upon;support the development, transfer, dissemination, and diffusion of environmentally sound technologies to developing countries on favorable terms, including concessional and preferential terms, as mutually agreed;help developing countries develop, transfer, disseminate, and diffuse environmentally sound technologies on favorable terms, including concessional and preferential terms, as agreed upon;promote the growth of environmentally sound technologies in developing countries and make them available to them on favorable terms, including concessional and preferential terms, as agreed upon"
dc/topic/sdg_17.7.1,"how much money is being given to developing countries to promote environmentally sound technologies?;what is the total amount of funding for developing countries to promote the development, transfer, dissemination and diffusion of environmentally sound technologies?;how much money is being spent on environmentally sound technologies in developing countries?;what is the total amount of money that is being spent on environmentally sound technologies in developing countries?"
dc/topic/sdg_17.8,"get the technology bank and science, technology and innovation capacity-building mechanism for least developed countries up and running by 2017, and make sure people in those countries have access to the latest technology, especially information and communications technology;make sure the technology bank and science, technology and innovation capacity-building mechanism for least developed countries are fully operational by 2017, and that people in those countries have the opportunity to use the latest technology, especially information and communications technology;ensure that the technology bank and science, technology and innovation capacity-building mechanism for least developed countries are fully operational by 2017, and that people in those countries have access to the latest technology, especially information and communications technology;get the technology bank and science, technology and innovation capacity-building mechanism for least developed countries up and running as soon as possible, and make sure people in those countries have access to the latest technology, especially information and communications technology"
dc/topic/sdg_17.8.1,1 what percentage of people use the internet?;what is the internet penetration rate?;what proportion of the population uses the internet?;what is the number of internet users as a percentage of the population?
dc/topic/sdg_17.9,"increase international support for building capacity in developing countries to help them implement their national plans for the sustainable development goals, including through cooperation between developed and developing countries;strengthen international support for developing countries to build their capacity to implement the sustainable development goals, including through cooperation between developed and developing countries, as well as between developing countries themselves;boost international support for developing countries to build their capacity to implement the sustainable development goals, including through cooperation between developed and developing countries, as well as between developing countries themselves;ramp up international support for developing countries to build their capacity to implement the sustainable development goals, including through cooperation between developed and developing countries, as well as between developing countries themselves"
dc/topic/sdg_17.9.1,the amount of money and technical help that has been promised to developing countries;the sum of all the financial and technical assistance that has been committed to developing countries;the total value of all the financial and technical assistance that has been promised to developing countries;the amount of money and technical help promised to developing countries
